class_index,class_name,source_train,classifier_train,classifier_val,detector_train,detector_calibration,official_val
222,05951_Plantae_Tracheophyta_Liliopsida_Asparagales_Asphodelaceae_Kniphofia_uvaria,186,141,10,30,5,10
223,05952_Plantae_Tracheophyta_Liliopsida_Asparagales_Asphodelaceae_Phormium_cookianum,285,240,10,30,5,10
224,05953_Plantae_Tracheophyta_Liliopsida_Asparagales_Asphodelaceae_Phormium_tenax,300,255,10,30,5,10
225,05954_Plantae_Tracheophyta_Liliopsida_Asparagales_Asteliaceae_Astelia_fragrans,300,255,10,30,5,10
226,05955_Plantae_Tracheophyta_Liliopsida_Asparagales_Asteliaceae_Astelia_hastata,195,150,10,30,5,10
227,05956_Plantae_Tracheophyta_Liliopsida_Asparagales_Asteliaceae_Astelia_nervosa,161,116,10,30,5,10
228,05957_Plantae_Tracheophyta_Liliopsida_Asparagales_Hypoxidaceae_Hypoxis_hirsuta,300,255,10,30,5,10
229,05958_Plantae_Tracheophyta_Liliopsida_Asparagales_Hypoxidaceae_Pauridia_capensis,197,152,10,30,5,10
230,05959_Plantae_Tracheophyta_Liliopsida_Asparagales_Iridaceae_Alophia_drummondii,163,118,10,30,5,10
231,05960_Plantae_Tracheophyta_Liliopsida_Asparagales_Iridaceae_Chasmanthe_floribunda,170,125,10,30,5,10
232,05961_Plantae_Tracheophyta_Liliopsida_Asparagales_Iridaceae_Crocus_tommasinianus,168,123,10,30,5,10
233,05962_Plantae_Tracheophyta_Liliopsida_Asparagales_Iridaceae_Crocus_vernus,300,255,10,30,5,10
234,05963_Plantae_Tracheophyta_Liliopsida_Asparagales_Iridaceae_Gladiolus_italicus,171,126,10,30,5,10
235,05964_Plantae_Tracheophyta_Liliopsida_Asparagales_Iridaceae_Herbertia_lahue,300,255,10,30,5,10
236,05965_Plantae_Tracheophyta_Liliopsida_Asparagales_Iridaceae_Iris_cristata,300,255,10,30,5,10
237,05966_Plantae_Tracheophyta_Liliopsida_Asparagales_Iridaceae_Iris_domestica,197,152,10,30,5,10
238,05967_Plantae_Tracheophyta_Liliopsida_Asparagales_Iridaceae_Iris_douglasiana,300,255,10,30,5,10
239,05968_Plantae_Tracheophyta_Liliopsida_Asparagales_Iridaceae_Iris_foetidissima,300,255,10,30,5,10
240,05969_Plantae_Tracheophyta_Liliopsida_Asparagales_Iridaceae_Iris_lacustris,165,120,10,30,5,10
241,05970_Plantae_Tracheophyta_Liliopsida_Asparagales_Iridaceae_Iris_missouriensis,300,255,10,30,5,10
242,05971_Plantae_Tracheophyta_Liliopsida_Asparagales_Iridaceae_Iris_pseudacorus,300,255,10,30,5,10
243,05972_Plantae_Tracheophyta_Liliopsida_Asparagales_Iridaceae_Iris_ruthenica,203,158,10,30,5,10
244,05973_Plantae_Tracheophyta_Liliopsida_Asparagales_Iridaceae_Iris_setosa,186,141,10,30,5,10
245,05974_Plantae_Tracheophyta_Liliopsida_Asparagales_Iridaceae_Iris_sibirica,233,188,10,30,5,10
246,05975_Plantae_Tracheophyta_Liliopsida_Asparagales_Iridaceae_Iris_tenax,247,202,10,30,5,10
247,05976_Plantae_Tracheophyta_Liliopsida_Asparagales_Iridaceae_Iris_verna,167,122,10,30,5,10
248,05977_Plantae_Tracheophyta_Liliopsida_Asparagales_Iridaceae_Iris_versicolor,300,255,10,30,5,10
249,05978_Plantae_Tracheophyta_Liliopsida_Asparagales_Iridaceae_Iris_virginica,300,255,10,30,5,10
250,05979_Plantae_Tracheophyta_Liliopsida_Asparagales_Iridaceae_Moraea_gawleri,160,115,10,30,5,10
251,05980_Plantae_Tracheophyta_Liliopsida_Asparagales_Iridaceae_Moraea_sisyrinchium,197,152,10,30,5,10
252,05981_Plantae_Tracheophyta_Liliopsida_Asparagales_Iridaceae_Nemastylis_geminiflora,300,255,10,30,5,10
253,05982_Plantae_Tracheophyta_Liliopsida_Asparagales_Iridaceae_Olsynium_douglasii,199,154,10,30,5,10
254,05983_Plantae_Tracheophyta_Liliopsida_Asparagales_Iridaceae_Romulea_rosea,300,255,10,30,5,10
255,05984_Plantae_Tracheophyta_Liliopsida_Asparagales_Iridaceae_Sisyrinchium_angustifolium,300,255,10,30,5,10
256,05985_Plantae_Tracheophyta_Liliopsida_Asparagales_Iridaceae_Sisyrinchium_bellum,300,255,10,30,5,10
257,05986_Plantae_Tracheophyta_Liliopsida_Asparagales_Iridaceae_Sisyrinchium_montanum,300,255,10,30,5,10
258,05987_Plantae_Tracheophyta_Liliopsida_Asparagales_Iridaceae_Sisyrinchium_rosulatum,300,255,10,30,5,10
259,05988_Plantae_Tracheophyta_Liliopsida_Asparagales_Iridaceae_Sparaxis_tricolor,215,170,10,30,5,10
260,05989_Plantae_Tracheophyta_Liliopsida_Asparagales_Iridaceae_Tigridia_pavonia,270,225,10,30,5,10
261,05990_Plantae_Tracheophyta_Liliopsida_Asparagales_Orchidaceae_Acianthus_caudatus,162,117,10,30,5,10
262,05991_Plantae_Tracheophyta_Liliopsida_Asparagales_Orchidaceae_Acianthus_sinclairii,220,175,10,30,5,10
263,05992_Plantae_Tracheophyta_Liliopsida_Asparagales_Orchidaceae_Anacamptis_coriophora,160,115,10,30,5,10
264,05993_Plantae_Tracheophyta_Liliopsida_Asparagales_Orchidaceae_Anacamptis_morio,300,255,10,30,5,10
265,05994_Plantae_Tracheophyta_Liliopsida_Asparagales_Orchidaceae_Anacamptis_papilionacea,300,255,10,30,5,10
266,05995_Plantae_Tracheophyta_Liliopsida_Asparagales_Orchidaceae_Anacamptis_pyramidalis,300,255,10,30,5,10
267,05996_Plantae_Tracheophyta_Liliopsida_Asparagales_Orchidaceae_Aplectrum_hyemale,300,255,10,30,5,10
268,05997_Plantae_Tracheophyta_Liliopsida_Asparagales_Orchidaceae_Arethusa_bulbosa,262,217,10,30,5,10
269,05998_Plantae_Tracheophyta_Liliopsida_Asparagales_Orchidaceae_Arundina_graminifolia,300,255,10,30,5,10
270,05999_Plantae_Tracheophyta_Liliopsida_Asparagales_Orchidaceae_Caladenia_carnea,208,163,10,30,5,10
271,06000_Plantae_Tracheophyta_Liliopsida_Asparagales_Orchidaceae_Calopogon_tuberosus,300,255,10,30,5,10
272,06001_Plantae_Tracheophyta_Liliopsida_Asparagales_Orchidaceae_Calypso_bulbosa,300,255,10,30,5,10
273,06002_Plantae_Tracheophyta_Liliopsida_Asparagales_Orchidaceae_Cephalanthera_austiniae,185,140,10,30,5,10
274,06003_Plantae_Tracheophyta_Liliopsida_Asparagales_Orchidaceae_Cephalanthera_damasonium,273,228,10,30,5,10
275,06004_Plantae_Tracheophyta_Liliopsida_Asparagales_Orchidaceae_Cephalanthera_longifolia,300,255,10,30,5,10
276,06005_Plantae_Tracheophyta_Liliopsida_Asparagales_Orchidaceae_Cephalanthera_rubra,300,255,10,30,5,10
277,06006_Plantae_Tracheophyta_Liliopsida_Asparagales_Orchidaceae_Chiloglottis_cornuta,195,150,10,30,5,10
278,06007_Plantae_Tracheophyta_Liliopsida_Asparagales_Orchidaceae_Corallorhiza_maculata,300,255,10,30,5,10
279,06008_Plantae_Tracheophyta_Liliopsida_Asparagales_Orchidaceae_Corallorhiza_mertensiana,300,255,10,30,5,10
280,06009_Plantae_Tracheophyta_Liliopsida_Asparagales_Orchidaceae_Corallorhiza_striata,300,255,10,30,5,10
281,06010_Plantae_Tracheophyta_Liliopsida_Asparagales_Orchidaceae_Corallorhiza_trifida,300,255,10,30,5,10
282,06011_Plantae_Tracheophyta_Liliopsida_Asparagales_Orchidaceae_Cypripedium_acaule,300,255,10,30,5,10
283,06012_Plantae_Tracheophyta_Liliopsida_Asparagales_Orchidaceae_Cypripedium_calceolus,300,255,10,30,5,10
284,06013_Plantae_Tracheophyta_Liliopsida_Asparagales_Orchidaceae_Cypripedium_candidum,183,138,10,30,5,10
285,06014_Plantae_Tracheophyta_Liliopsida_Asparagales_Orchidaceae_Cypripedium_macranthos,226,181,10,30,5,10
286,06015_Plantae_Tracheophyta_Liliopsida_Asparagales_Orchidaceae_Cypripedium_montanum,189,144,10,30,5,10
287,06016_Plantae_Tracheophyta_Liliopsida_Asparagales_Orchidaceae_Cypripedium_parviflorum,300,255,10,30,5,10
288,06017_Plantae_Tracheophyta_Liliopsida_Asparagales_Orchidaceae_Cypripedium_reginae,300,255,10,30,5,10
289,06018_Plantae_Tracheophyta_Liliopsida_Asparagales_Orchidaceae_Dactylorhiza_fuchsii,300,255,10,30,5,10
290,06019_Plantae_Tracheophyta_Liliopsida_Asparagales_Orchidaceae_Dactylorhiza_incarnata,300,255,10,30,5,10
291,06020_Plantae_Tracheophyta_Liliopsida_Asparagales_Orchidaceae_Dactylorhiza_maculata,300,255,10,30,5,10
292,06021_Plantae_Tracheophyta_Liliopsida_Asparagales_Orchidaceae_Dactylorhiza_majalis,300,255,10,30,5,10
293,06022_Plantae_Tracheophyta_Liliopsida_Asparagales_Orchidaceae_Dactylorhiza_sambucina,300,255,10,30,5,10
294,06023_Plantae_Tracheophyta_Liliopsida_Asparagales_Orchidaceae_Dactylorhiza_viridis,300,255,10,30,5,10
295,06024_Plantae_Tracheophyta_Liliopsida_Asparagales_Orchidaceae_Dendrobium_cunninghamii,164,119,10,30,5,10
296,06025_Plantae_Tracheophyta_Liliopsida_Asparagales_Orchidaceae_Dichromanthus_cinnabarinus,202,157,10,30,5,10
297,06026_Plantae_Tracheophyta_Liliopsida_Asparagales_Orchidaceae_Dipodium_roseum,263,218,10,30,5,10
298,06027_Plantae_Tracheophyta_Liliopsida_Asparagales_Orchidaceae_Disa_bracteata,170,125,10,30,5,10
299,06028_Plantae_Tracheophyta_Liliopsida_Asparagales_Orchidaceae_Diuris_orientis,203,158,10,30,5,10
300,06029_Plantae_Tracheophyta_Liliopsida_Asparagales_Orchidaceae_Diuris_pardina,223,178,10,30,5,10
301,06030_Plantae_Tracheophyta_Liliopsida_Asparagales_Orchidaceae_Earina_autumnalis,300,255,10,30,5,10
302,06031_Plantae_Tracheophyta_Liliopsida_Asparagales_Orchidaceae_Earina_mucronata,270,225,10,30,5,10
303,06032_Plantae_Tracheophyta_Liliopsida_Asparagales_Orchidaceae_Epidendrum_radicans,157,112,10,30,5,10
304,06033_Plantae_Tracheophyta_Liliopsida_Asparagales_Orchidaceae_Epipactis_atrorubens,300,255,10,30,5,10
305,06034_Plantae_Tracheophyta_Liliopsida_Asparagales_Orchidaceae_Epipactis_gigantea,300,255,10,30,5,10
306,06035_Plantae_Tracheophyta_Liliopsida_Asparagales_Orchidaceae_Epipactis_helleborine,300,255,10,30,5,10
307,06036_Plantae_Tracheophyta_Liliopsida_Asparagales_Orchidaceae_Epipactis_palustris,297,252,10,30,5,10
308,06037_Plantae_Tracheophyta_Liliopsida_Asparagales_Orchidaceae_Galearis_spectabilis,300,255,10,30,5,10
309,06038_Plantae_Tracheophyta_Liliopsida_Asparagales_Orchidaceae_Glossodia_major,300,255,10,30,5,10
310,06039_Plantae_Tracheophyta_Liliopsida_Asparagales_Orchidaceae_Goodyera_oblongifolia,300,255,10,30,5,10
311,06040_Plantae_Tracheophyta_Liliopsida_Asparagales_Orchidaceae_Goodyera_pubescens,300,255,10,30,5,10
312,06041_Plantae_Tracheophyta_Liliopsida_Asparagales_Orchidaceae_Goodyera_repens,300,255,10,30,5,10
313,06042_Plantae_Tracheophyta_Liliopsida_Asparagales_Orchidaceae_Goodyera_tesselata,228,183,10,30,5,10
314,06043_Plantae_Tracheophyta_Liliopsida_Asparagales_Orchidaceae_Gymnadenia_conopsea,300,255,10,30,5,10
315,06044_Plantae_Tracheophyta_Liliopsida_Asparagales_Orchidaceae_Gymnadenia_rhellicani,180,135,10,30,5,10
316,06045_Plantae_Tracheophyta_Liliopsida_Asparagales_Orchidaceae_Himantoglossum_hircinum,207,162,10,30,5,10
317,06046_Plantae_Tracheophyta_Liliopsida_Asparagales_Orchidaceae_Himantoglossum_robertianum,285,240,10,30,5,10
318,06047_Plantae_Tracheophyta_Liliopsida_Asparagales_Orchidaceae_Limodorum_abortivum,271,226,10,30,5,10
319,06048_Plantae_Tracheophyta_Liliopsida_Asparagales_Orchidaceae_Liparis_liliifolia,184,139,10,30,5,10
320,06049_Plantae_Tracheophyta_Liliopsida_Asparagales_Orchidaceae_Liparis_loeselii,260,215,10,30,5,10
321,06050_Plantae_Tracheophyta_Liliopsida_Asparagales_Orchidaceae_Microtis_unifolia,297,252,10,30,5,10
322,06051_Plantae_Tracheophyta_Liliopsida_Asparagales_Orchidaceae_Neotinea_tridentata,300,255,10,30,5,10
323,06052_Plantae_Tracheophyta_Liliopsida_Asparagales_Orchidaceae_Neotinea_ustulata,300,255,10,30,5,10
324,06053_Plantae_Tracheophyta_Liliopsida_Asparagales_Orchidaceae_Neottia_cordata,300,255,10,30,5,10
325,06054_Plantae_Tracheophyta_Liliopsida_Asparagales_Orchidaceae_Neottia_nidus-avis,300,255,10,30,5,10
326,06055_Plantae_Tracheophyta_Liliopsida_Asparagales_Orchidaceae_Neottia_ovata,300,255,10,30,5,10
327,06056_Plantae_Tracheophyta_Liliopsida_Asparagales_Orchidaceae_Oeceoclades_maculata,192,147,10,30,5,10
328,06057_Plantae_Tracheophyta_Liliopsida_Asparagales_Orchidaceae_Ophrys_apifera,300,255,10,30,5,10
329,06058_Plantae_Tracheophyta_Liliopsida_Asparagales_Orchidaceae_Ophrys_fuciflora,300,255,10,30,5,10
330,06059_Plantae_Tracheophyta_Liliopsida_Asparagales_Orchidaceae_Ophrys_fusca,221,176,10,30,5,10
331,06060_Plantae_Tracheophyta_Liliopsida_Asparagales_Orchidaceae_Ophrys_insectifera,243,198,10,30,5,10
332,06061_Plantae_Tracheophyta_Liliopsida_Asparagales_Orchidaceae_Ophrys_lutea,300,255,10,30,5,10
333,06062_Plantae_Tracheophyta_Liliopsida_Asparagales_Orchidaceae_Ophrys_scolopax,264,219,10,30,5,10
334,06063_Plantae_Tracheophyta_Liliopsida_Asparagales_Orchidaceae_Ophrys_sphegodes,300,255,10,30,5,10
335,06064_Plantae_Tracheophyta_Liliopsida_Asparagales_Orchidaceae_Ophrys_tenthredinifera,211,166,10,30,5,10
336,06065_Plantae_Tracheophyta_Liliopsida_Asparagales_Orchidaceae_Orchis_anthropophora,280,235,10,30,5,10
337,06066_Plantae_Tracheophyta_Liliopsida_Asparagales_Orchidaceae_Orchis_italica,211,166,10,30,5,10
338,06067_Plantae_Tracheophyta_Liliopsida_Asparagales_Orchidaceae_Orchis_mascula,300,255,10,30,5,10
339,06068_Plantae_Tracheophyta_Liliopsida_Asparagales_Orchidaceae_Orchis_militaris,300,255,10,30,5,10
340,06069_Plantae_Tracheophyta_Liliopsida_Asparagales_Orchidaceae_Orchis_purpurea,300,255,10,30,5,10
341,06070_Plantae_Tracheophyta_Liliopsida_Asparagales_Orchidaceae_Platanthera_aquilonis,279,234,10,30,5,10
342,06071_Plantae_Tracheophyta_Liliopsida_Asparagales_Orchidaceae_Platanthera_bifolia,300,255,10,30,5,10
343,06072_Plantae_Tracheophyta_Liliopsida_Asparagales_Orchidaceae_Platanthera_blephariglottis,226,181,10,30,5,10
344,06073_Plantae_Tracheophyta_Liliopsida_Asparagales_Orchidaceae_Platanthera_chlorantha,300,255,10,30,5,10
345,06074_Plantae_Tracheophyta_Liliopsida_Asparagales_Orchidaceae_Platanthera_ciliaris,291,246,10,30,5,10
346,06075_Plantae_Tracheophyta_Liliopsida_Asparagales_Orchidaceae_Platanthera_clavellata,300,255,10,30,5,10
347,06076_Plantae_Tracheophyta_Liliopsida_Asparagales_Orchidaceae_Platanthera_dilatata,300,255,10,30,5,10
348,06077_Plantae_Tracheophyta_Liliopsida_Asparagales_Orchidaceae_Platanthera_elegans,186,141,10,30,5,10
349,06078_Plantae_Tracheophyta_Liliopsida_Asparagales_Orchidaceae_Platanthera_huronensis,188,143,10,30,5,10
350,06079_Plantae_Tracheophyta_Liliopsida_Asparagales_Orchidaceae_Platanthera_lacera,300,255,10,30,5,10
351,06080_Plantae_Tracheophyta_Liliopsida_Asparagales_Orchidaceae_Platanthera_orbiculata,222,177,10,30,5,10
352,06081_Plantae_Tracheophyta_Liliopsida_Asparagales_Orchidaceae_Platanthera_psycodes,300,255,10,30,5,10
353,06082_Plantae_Tracheophyta_Liliopsida_Asparagales_Orchidaceae_Platanthera_stricta,253,208,10,30,5,10
354,06083_Plantae_Tracheophyta_Liliopsida_Asparagales_Orchidaceae_Platanthera_transversa,172,127,10,30,5,10
355,06084_Plantae_Tracheophyta_Liliopsida_Asparagales_Orchidaceae_Pogonia_ophioglossoides,300,255,10,30,5,10
356,06085_Plantae_Tracheophyta_Liliopsida_Asparagales_Orchidaceae_Ponerorchis_cucullata,186,141,10,30,5,10
357,06086_Plantae_Tracheophyta_Liliopsida_Asparagales_Orchidaceae_Prasophyllum_colensoi,163,118,10,30,5,10
358,06087_Plantae_Tracheophyta_Liliopsida_Asparagales_Orchidaceae_Pterostylis_banksii,211,166,10,30,5,10
359,06088_Plantae_Tracheophyta_Liliopsida_Asparagales_Orchidaceae_Pterostylis_melagramma,173,128,10,30,5,10
360,06089_Plantae_Tracheophyta_Liliopsida_Asparagales_Orchidaceae_Pterostylis_nana,167,122,10,30,5,10
361,06090_Plantae_Tracheophyta_Liliopsida_Asparagales_Orchidaceae_Pterostylis_nutans,300,255,10,30,5,10
362,06091_Plantae_Tracheophyta_Liliopsida_Asparagales_Orchidaceae_Pterostylis_pedunculata,196,151,10,30,5,10
363,06092_Plantae_Tracheophyta_Liliopsida_Asparagales_Orchidaceae_Pyrorchis_nigricans,188,143,10,30,5,10
364,06093_Plantae_Tracheophyta_Liliopsida_Asparagales_Orchidaceae_Serapias_lingua,210,165,10,30,5,10
365,06094_Plantae_Tracheophyta_Liliopsida_Asparagales_Orchidaceae_Spathoglottis_plicata,209,164,10,30,5,10
366,06095_Plantae_Tracheophyta_Liliopsida_Asparagales_Orchidaceae_Spiranthes_cernua,171,126,10,30,5,10
367,06096_Plantae_Tracheophyta_Liliopsida_Asparagales_Orchidaceae_Spiranthes_incurva,290,245,10,30,5,10
368,06097_Plantae_Tracheophyta_Liliopsida_Asparagales_Orchidaceae_Spiranthes_lacera,300,255,10,30,5,10
369,06098_Plantae_Tracheophyta_Liliopsida_Asparagales_Orchidaceae_Spiranthes_magnicamporum,289,244,10,30,5,10
370,06099_Plantae_Tracheophyta_Liliopsida_Asparagales_Orchidaceae_Spiranthes_romanzoffiana,300,255,10,30,5,10
371,06100_Plantae_Tracheophyta_Liliopsida_Asparagales_Orchidaceae_Spiranthes_vernalis,300,255,10,30,5,10
372,06101_Plantae_Tracheophyta_Liliopsida_Asparagales_Orchidaceae_Thelymitra_longifolia,186,141,10,30,5,10
373,06102_Plantae_Tracheophyta_Liliopsida_Asparagales_Orchidaceae_Tipularia_discolor,300,255,10,30,5,10
374,06103_Plantae_Tracheophyta_Liliopsida_Commelinales_Commelinaceae_Commelina_africana,177,132,10,30,5,10
375,06104_Plantae_Tracheophyta_Liliopsida_Commelinales_Commelinaceae_Commelina_communis,300,255,10,30,5,10
376,06105_Plantae_Tracheophyta_Liliopsida_Commelinales_Commelinaceae_Commelina_diffusa,300,255,10,30,5,10
377,06106_Plantae_Tracheophyta_Liliopsida_Commelinales_Commelinaceae_Commelina_erecta,300,255,10,30,5,10
378,06107_Plantae_Tracheophyta_Liliopsida_Commelinales_Commelinaceae_Commelina_virginica,181,136,10,30,5,10
379,06108_Plantae_Tracheophyta_Liliopsida_Commelinales_Commelinaceae_Tinantia_anomala,300,255,10,30,5,10
380,06109_Plantae_Tracheophyta_Liliopsida_Commelinales_Commelinaceae_Tradescantia_fluminensis,300,255,10,30,5,10
381,06110_Plantae_Tracheophyta_Liliopsida_Commelinales_Commelinaceae_Tradescantia_occidentalis,292,247,10,30,5,10
382,06111_Plantae_Tracheophyta_Liliopsida_Commelinales_Commelinaceae_Tradescantia_ohiensis,300,255,10,30,5,10
383,06112_Plantae_Tracheophyta_Liliopsida_Commelinales_Commelinaceae_Tradescantia_pallida,300,255,10,30,5,10
384,06113_Plantae_Tracheophyta_Liliopsida_Commelinales_Commelinaceae_Tradescantia_spathacea,238,193,10,30,5,10
385,06114_Plantae_Tracheophyta_Liliopsida_Commelinales_Commelinaceae_Tradescantia_virginiana,257,212,10,30,5,10
386,06115_Plantae_Tracheophyta_Liliopsida_Commelinales_Commelinaceae_Tradescantia_zebrina,300,255,10,30,5,10
387,06116_Plantae_Tracheophyta_Liliopsida_Commelinales_Haemodoraceae_Lachnanthes_caroliniana,155,110,10,30,5,10
388,06117_Plantae_Tracheophyta_Liliopsida_Commelinales_Haemodoraceae_Wachendorfia_paniculata,256,211,10,30,5,10
389,06118_Plantae_Tracheophyta_Liliopsida_Commelinales_Pontederiaceae_Pontederia_cordata,300,255,10,30,5,10
390,06119_Plantae_Tracheophyta_Liliopsida_Commelinales_Pontederiaceae_Pontederia_crassipes,300,255,10,30,5,10
391,06120_Plantae_Tracheophyta_Liliopsida_Dioscoreales_Dioscoreaceae_Dioscorea_bulbifera,285,240,10,30,5,10
392,06121_Plantae_Tracheophyta_Liliopsida_Dioscoreales_Dioscoreaceae_Dioscorea_communis,278,233,10,30,5,10
393,06122_Plantae_Tracheophyta_Liliopsida_Dioscoreales_Dioscoreaceae_Dioscorea_villosa,300,255,10,30,5,10
394,06123_Plantae_Tracheophyta_Liliopsida_Dioscoreales_Nartheciaceae_Narthecium_ossifragum,213,168,10,30,5,10
395,06124_Plantae_Tracheophyta_Liliopsida_Liliales_Colchicaceae_Burchardia_umbellata,208,163,10,30,5,10
396,06125_Plantae_Tracheophyta_Liliopsida_Liliales_Colchicaceae_Colchicum_autumnale,300,255,10,30,5,10
397,06126_Plantae_Tracheophyta_Liliopsida_Liliales_Colchicaceae_Gloriosa_superba,284,239,10,30,5,10
398,06127_Plantae_Tracheophyta_Liliopsida_Liliales_Colchicaceae_Uvularia_grandiflora,300,255,10,30,5,10
399,06128_Plantae_Tracheophyta_Liliopsida_Liliales_Colchicaceae_Uvularia_perfoliata,300,255,10,30,5,10
400,06129_Plantae_Tracheophyta_Liliopsida_Liliales_Colchicaceae_Uvularia_sessilifolia,300,255,10,30,5,10
401,06130_Plantae_Tracheophyta_Liliopsida_Liliales_Liliaceae_Calochortus_albus,300,255,10,30,5,10
402,06131_Plantae_Tracheophyta_Liliopsida_Liliales_Liliaceae_Calochortus_amabilis,300,255,10,30,5,10
403,06132_Plantae_Tracheophyta_Liliopsida_Liliales_Liliaceae_Calochortus_argillosus,230,185,10,30,5,10
404,06133_Plantae_Tracheophyta_Liliopsida_Liliales_Liliaceae_Calochortus_catalinae,300,255,10,30,5,10
405,06134_Plantae_Tracheophyta_Liliopsida_Liliales_Liliaceae_Calochortus_clavatus,204,159,10,30,5,10
406,06135_Plantae_Tracheophyta_Liliopsida_Liliales_Liliaceae_Calochortus_gunnisonii,300,255,10,30,5,10
407,06136_Plantae_Tracheophyta_Liliopsida_Liliales_Liliaceae_Calochortus_invenustus,192,147,10,30,5,10
408,06137_Plantae_Tracheophyta_Liliopsida_Liliales_Liliaceae_Calochortus_kennedyi,300,255,10,30,5,10
409,06138_Plantae_Tracheophyta_Liliopsida_Liliales_Liliaceae_Calochortus_leichtlinii,300,255,10,30,5,10
410,06139_Plantae_Tracheophyta_Liliopsida_Liliales_Liliaceae_Calochortus_luteus,300,255,10,30,5,10
411,06140_Plantae_Tracheophyta_Liliopsida_Liliales_Liliaceae_Calochortus_macrocarpus,300,255,10,30,5,10
412,06141_Plantae_Tracheophyta_Liliopsida_Liliales_Liliaceae_Calochortus_monophyllus,182,137,10,30,5,10
413,06142_Plantae_Tracheophyta_Liliopsida_Liliales_Liliaceae_Calochortus_nuttallii,300,255,10,30,5,10
414,06143_Plantae_Tracheophyta_Liliopsida_Liliales_Liliaceae_Calochortus_plummerae,243,198,10,30,5,10
415,06144_Plantae_Tracheophyta_Liliopsida_Liliales_Liliaceae_Calochortus_pulchellus,300,255,10,30,5,10
416,06145_Plantae_Tracheophyta_Liliopsida_Liliales_Liliaceae_Calochortus_splendens,300,255,10,30,5,10
417,06146_Plantae_Tracheophyta_Liliopsida_Liliales_Liliaceae_Calochortus_tolmiei,300,255,10,30,5,10
418,06147_Plantae_Tracheophyta_Liliopsida_Liliales_Liliaceae_Calochortus_umbellatus,270,225,10,30,5,10
419,06148_Plantae_Tracheophyta_Liliopsida_Liliales_Liliaceae_Calochortus_venustus,300,255,10,30,5,10
420,06149_Plantae_Tracheophyta_Liliopsida_Liliales_Liliaceae_Calochortus_weedii,300,255,10,30,5,10
421,06150_Plantae_Tracheophyta_Liliopsida_Liliales_Liliaceae_Clintonia_andrewsiana,300,255,10,30,5,10
422,06151_Plantae_Tracheophyta_Liliopsida_Liliales_Liliaceae_Clintonia_borealis,300,255,10,30,5,10
423,06152_Plantae_Tracheophyta_Liliopsida_Liliales_Liliaceae_Clintonia_uniflora,300,255,10,30,5,10
424,06153_Plantae_Tracheophyta_Liliopsida_Liliales_Liliaceae_Erythronium_albidum,300,255,10,30,5,10
425,06154_Plantae_Tracheophyta_Liliopsida_Liliales_Liliaceae_Erythronium_americanum,300,255,10,30,5,10
426,06155_Plantae_Tracheophyta_Liliopsida_Liliales_Liliaceae_Erythronium_grandiflorum,300,255,10,30,5,10
